rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,ux,uy,uz,w
1.69453705952767E+018,,26647,,1694537060,878978499,"""world""",,,7.92971038818359,0.886131882667542,-1.78734004497528,,-0.720134973526001,-0.625106275081635,-0.114216089248657,-0.278572291135788
1.69453705953598E+018,,26648,,1694537060,887325160,"""world""",,,7.92970323562622,0.886128664016724,-1.78728139400482,,-0.720117568969727,-0.625057280063629,-0.114407546818256,-0.278648495674133
1.69453705954442E+018,,26649,,1694537060,895465959,"""world""",,,7.92973232269287,0.88611102104187,-1.78727412223816,,-0.720225632190704,-0.625040590763092,-0.114254422485828,-0.278469443321228
1.6945370595541E+018,,26650,,1694537060,904826606,"""world""",,,7.92969465255737,0.886128544807434,-1.7871915102005,,-0.720221877098084,-0.624976992607117,-0.114501871168613,-0.278520435094833
1.6945370595613E+018,,26651,,1694537060,912317102,"""world""",,,7.92970180511475,0.886129558086395,-1.78718209266663,,-0.720158815383911,-0.625103890895844,-0.114473447203636,-0.278410315513611
1.69453705956949E+018,,26652,,1694537060,920273505,"""world""",,,7.92969465255737,0.886121273040772,-1.78717243671417,,-0.72018963098526,-0.624910831451416,-0.114733032882214,-0.278656989336014
1.69453705957754E+018,,26653,,1694537060,928794548,"""world""",,,7.92969131469727,0.886114060878754,-1.78714168071747,,-0.720194160938263,-0.62503445148468,-0.11433282494545,-0.278532326221466
1.69453705958601E+018,,26654,,1694537060,937155986,"""world""",,,7.92972612380981,0.88612824678421,-1.78714537620544,,-0.72016716003418,-0.625083029270172,-0.114291861653328,-0.27851003408432
1.69453705959512E+018,,26655,,1694537060,946390832,"""world""",,,7.92971420288086,0.886114537715912,-1.78715980052948,,-0.720205903053284,-0.625001490116119,-0.114390902221203,-0.278552353382111
1.69453705960235E+018,,26656,,1694537060,953739317,"""world""",,,7.92971038818359,0.886131644248962,-1.78716814517975,,-0.72019636631012,-0.625009775161743,-0.11444566398859,-0.278536051511765
1.69453705961062E+018,,26657,,1694537060,961752850,"""world""",,,7.92968082427979,0.886139094829559,-1.78716051578522,,-0.720209181308746,-0.624984920024872,-0.114579014480114,-0.278503805398941
1.6945370596194E+018,,26658,,1694537060,970253656,"""world""",,,7.92966747283936,0.886165857315064,-1.78716015815735,,-0.720075905323029,-0.62522280216217,-0.114368177950382,-0.27840119600296
1.69453705962747E+018,,26659,,1694537060,978625443,"""world""",,,7.92963886260986,0.886168241500855,-1.78716087341309,,-0.720146834850311,-0.62496817111969,-0.114735931158066,-0.278637588024139
1.69453705963584E+018,,26660,,1694537060,987137081,"""world""",,,7.92963981628418,0.886165082454681,-1.78719305992126,,-0.720080375671387,-0.625096380710602,-0.114635817706585,-0.278563052415848
1.69453705964472E+018,,26661,,1694537060,995742641,"""world""",,,7.92966747283936,0.886157512664795,-1.787229180336,,-0.720154643058777,-0.624968111515045,-0.114818274974823,-0.278583884239197
1.69453705965395E+018,,26662,,1694537061,3843798,"""world""",,,7.92967319488525,0.886168360710144,-1.78725242614746,,-0.720196664333344,-0.624913156032562,-0.114777736365795,-0.278615087270737
1.69453705966331E+018,,26663,,1694537061,14140333,"""world""",,,7.92966175079346,0.886173486709595,-1.78723764419556,,-0.720197916030884,-0.62495094537735,-0.114760808646679,-0.278534263372421
1.69453705966893E+018,,26664,,1694537061,20294572,"""world""",,,7.92970514297485,0.886155188083649,-1.7872896194458,,-0.720064103603363,-0.624987483024597,-0.114917479455471,-0.278733551502228
1.69453705967716E+018,,26665,,1694537061,28486436,"""world""",,,7.92969417572022,0.88615745306015,-1.78731596469879,,-0.720127463340759,-0.625059604644775,-0.114589862525463,-0.278542876243591
1.69453705968648E+018,,26666,,1694537061,36873961,"""world""",,,7.92971277236939,0.886142909526825,-1.78734135627747,,-0.720150887966156,-0.625101327896118,-0.114263117313385,-0.278523057699203
1.69453705969402E+018,,26667,,1694537061,45380531,"""world""",,,7.92969179153442,0.886135995388031,-1.78732883930206,,-0.72020024061203,-0.624995708465576,-0.114624612033367,-0.278483957052231
1.69453705970246E+018,,26668,,1694537061,53742498,"""world""",,,7.92966461181641,0.886135578155518,-1.78731262683868,,-0.720167219638824,-0.62502646446228,-0.114561513066292,-0.27852600812912
1.69453705971262E+018,,26669,,1694537061,62786564,"""world""",,,7.92970514297485,0.886142373085022,-1.78730773925781,,-0.720136284828186,-0.624998927116394,-0.114739313721657,-0.278594762086868
1.69453705971935E+018,,26670,,1694537061,70428118,"""world""",,,7.92968845367432,0.88615095615387,-1.78727746009827,,-0.72019624710083,-0.624936759471893,-0.114635020494461,-0.278622210025787
1.69453705972742E+018,,26671,,1694537061,78776992,"""world""",,,7.92973470687866,0.886118352413178,-1.78731501102448,,-0.72013533115387,-0.625026702880859,-0.114651307463646,-0.278571099042892
1.69453705973576E+018,,26672,,1694537061,87097916,"""world""",,,7.92966556549072,0.886141657829285,-1.78723955154419,,-0.720073282718658,-0.625080764293671,-0.114639736711979,-0.278614908456802
1.69453705974422E+018,,26673,,1694537061,95451845,"""world""",,,7.92966794967651,0.886144280433655,-1.78723835945129,,-0.720117747783661,-0.624958157539368,-0.114800840616226,-0.278708666563034
1.69453705975348E+018,,26674,,1694537061,103965121,"""world""",,,7.92972469329834,0.886126756668091,-1.78727161884308,,-0.720197081565857,-0.624967813491821,-0.114466242492199,-0.278619676828384
1.69453705976101E+018,,26675,,1694537061,112295161,"""world""",,,7.92970848083496,0.886135816574097,-1.78721964359283,,-0.720213949680328,-0.624979436397553,-0.114577956497669,-0.278504073619843
1.69453705976936E+018,,26676,,1694537061,120438561,"""world""",,,7.92968988418579,0.886141002178192,-1.78715205192566,,-0.720162928104401,-0.624785006046295,-0.115161500871181,-0.278831630945206
1.69453705977838E+018,,26677,,1694537061,129681553,"""world""",,,7.92965698242188,0.886168837547302,-1.7871356010437,,-0.72019374370575,-0.624892890453339,-0.114882983267307,-0.27862474322319
1.6945370597861E+018,,26678,,1694537061,137140606,"""world""",,,7.9296407699585,0.886184394359589,-1.78709518909454,,-0.720129132270813,-0.62497889995575,-0.114672899246216,-0.278685569763184
1.69453705979498E+018,,26679,,1694537061,146202813,"""world""",,,7.9296727180481,0.886187791824341,-1.7871208190918,,-0.720119416713715,-0.625156760215759,-0.114406019449234,-0.278421193361282
1.69453705980237E+018,,26680,,1694537061,153719765,"""world""",,,7.92966842651367,0.886210501194,-1.78705036640167,,-0.720174670219421,-0.62482887506485,-0.115047194063663,-0.278749793767929
1.69453705981104E+018,,26681,,1694537061,162386913,"""world""",,,7.92964029312134,0.886258363723755,-1.7870454788208,,-0.720137476921082,-0.625218868255615,-0.114164091646671,-0.278334379196167
1.69453705981943E+018,,26682,,1694537061,170679974,"""world""",,,7.92967033386231,0.88627427816391,-1.78704762458801,,-0.720108330249786,-0.625106751918793,-0.114574231207371,-0.278492897748947
1.69453705982744E+018,,26683,,1694537061,178608806,"""world""",,,7.9296293258667,0.886344909667969,-1.78703391551971,,-0.720045447349548,-0.625108957290649,-0.114763341844082,-0.278572887182236
1.69453705983584E+018,,26684,,1694537061,187098069,"""world""",,,7.92958879470825,0.886387884616852,-1.78701961040497,,-0.720025658607483,-0.625158905982971,-0.114665150642395,-0.278552174568176
1.69453705984433E+018,,26685,,1694537061,195674776,"""world""",,,7.92961263656616,0.886426687240601,-1.78699910640717,,-0.719953656196594,-0.625065684318543,-0.115132704377174,-0.278754711151123
1.69453705985301E+018,,26686,,1694537061,204138112,"""world""",,,7.92957639694214,0.886448740959168,-1.7870044708252,,-0.719915509223938,-0.625012159347534,-0.115384124219418,-0.278869301080704
1.69453705986108E+018,,26687,,1694537061,212425712,"""world""",,,7.92957830429077,0.886470556259155,-1.78703248500824,,-0.720002770423889,-0.625291109085083,-0.11447898298502,-0.278391242027283
1.69453705986912E+018,,26688,,1694537061,220392996,"""world""",,,7.92957544326782,0.886486768722534,-1.78702235221863,,-0.719970285892487,-0.625110328197479,-0.11495615541935,-0.278684377670288
1.6945370598777E+018,,26689,,1694537061,229069607,"""world""",,,7.92959594726563,0.886468708515167,-1.78705978393555,,-0.71996009349823,-0.625274479389191,-0.114646688103676,-0.278470009565353
1.69453705988584E+018,,26690,,1694537061,237178374,"""world""",,,7.92960548400879,0.886454164981842,-1.78704571723938,,-0.719950914382935,-0.625227034091949,-0.114805988967419,-0.278534352779388
1.69453705989382E+018,,26691,,1694537061,245233676,"""world""",,,7.92968034744263,0.886402070522308,-1.78707659244537,,-0.720077693462372,-0.625023305416107,-0.114786989986897,-0.27867180109024
1.69453705990228E+018,,26692,,1694537061,253647944,"""world""",,,7.92967462539673,0.886354684829712,-1.78708779811859,,-0.720010817050934,-0.62495344877243,-0.115058198571205,-0.278889447450638
1.6945370599108E+018,,26693,,1694537061,261962962,"""world""",,,7.92970991134644,0.886305630207062,-1.78713369369507,,-0.720110058784485,-0.625119149684906,-0.11441146582365,-0.278527706861496
1.69453705991914E+018,,26694,,1694537061,270481301,"""world""",,,7.92968368530273,0.886295080184937,-1.78714680671692,,-0.720010876655579,-0.625281691551209,-0.114486210048199,-0.278388470411301
1.6945370599273E+018,,26695,,1694537061,278662686,"""world""",,,7.92969083786011,0.886293590068817,-1.78710663318634,,-0.720117330551147,-0.625133693218231,-0.114488236606121,-0.278444647789001
1.69453705993603E+018,,26696,,1694537061,287313416,"""world""",,,7.92975187301636,0.886271774768829,-1.78712868690491,,-0.7201247215271,-0.625040411949158,-0.114695176482201,-0.27854973077774
1.69453705994441E+018,,26697,,1694537061,295394416,"""world""",,,7.92976760864258,0.886282086372376,-1.78714883327484,,-0.720150232315064,-0.625092685222626,-0.114542812108994,-0.278428971767426
1.694537059953E+018,,26698,,1694537061,303646121,"""world""",,,7.9298095703125,0.88628101348877,-1.78716611862183,,-0.720200419425964,-0.624875962734222,-0.114857867360115,-0.278656035661697
1.69453705996133E+018,,26699,,1694537061,312747051,"""world""",,,7.92980766296387,0.88628363609314,-1.78717935085297,,-0.720166206359863,-0.625230014324188,-0.114057928323746,-0.278278291225433
1.69453705996901E+018,,26700,,1694537061,320257358,"""world""",,,7.9297776222229,0.886287093162537,-1.78715586662292,,-0.720197200775147,-0.625059962272644,-0.114404529333115,-0.278437972068787
1.69453705997722E+018,,26701,,1694537061,328448710,"""world""",,,7.9297776222229,0.886284351348877,-1.78715395927429,,-0.720144808292389,-0.625031352043152,-0.114636786282063,-0.278542071580887
1.69453705998616E+018,,26702,,1694537061,337139799,"""world""",,,7.92977523803711,0.88629162311554,-1.78713834285736,,-0.720148682594299,-0.625133633613586,-0.114424332976341,-0.27838984131813
1.69453705999391E+018,,26703,,1694537061,345287716,"""world""",,,7.9297366142273,0.886275112628937,-1.78714084625244,,-0.720143139362335,-0.625190019607544,-0.114466711878777,-0.278260380029678
1.69453706000222E+018,,26704,,1694537061,353613309,"""world""",,,7.92974948883057,0.88628762960434,-1.78709530830383,,-0.72008615732193,-0.624868869781494,-0.115297429263592,-0.278785556554794
