t,- torso_lift_joint_velocity,- arm_1_joint_velocity,- arm_2_joint_velocity,- arm_3_joint_velocity,- arm_4_joint_velocity,- arm_5_joint_velocity,- arm_6_joint_velocity,- arm_7_joint_velocity
21.770850896835327,-0.018824284306076047,-0.2441796534024485,0.3567653935832463,0.3618411225719279,-0.01591431949676416,0.41366383295579834,0.17549979723962272,0.012808128509829667
21.78087067604065,-0.018665991218903992,-0.2440279671650459,0.35643708305478566,0.36072143912888033,-0.01550259385417839,0.41250006431325764,0.1753188390520839,0.011070611657813687
21.79085636138916,-0.018512975494260744,-0.24208284438741723,0.3546884966030238,0.35898825298342757,-0.01526323975150206,0.4103719944459097,0.1735689752660818,0.011246024261063553
21.80028772354126,-0.018415810991066792,-0.24103107302348323,0.35353262805602764,0.3577799314829327,-0.014987682360490313,0.41065389646687295,0.17289630101093906,0.011336762056228994
21.80998992919922,-0.01830059628759728,-0.2392521591920918,0.3511069157702868,0.3559320570889063,-0.014554379467689737,0.40780662125643585,0.172553285326557,0.01154601284600515
21.820160388946533,-0.018154956156608424,-0.2381573383681073,0.34857024803724856,0.35322960303393475,-0.014128543470294878,0.40376821305818184,0.17239358111509478,0.011485325151349077
21.830000638961792,-0.018040719543971837,-0.23808067480188366,0.34709829278799853,0.3522252118122822,-0.013577790025098107,0.40201964535703694,0.17086258540511862,0.011003721421177504
21.840219020843506,-0.017903756857432254,-0.2366832688977232,0.3452031305357597,0.34804742538332695,-0.01319908989058435,0.39884891180216675,0.16908708853596216,0.011503300112005399
21.850247144699097,-0.017788912110562525,-0.2366370636178211,0.34417055278154596,0.34618372624072946,-0.01269222576183394,0.39799711565391976,0.1699502467842492,0.012591163041077977
21.85993218421936,-0.017504072768762875,-0.23603397551456365,0.3431725662756734,0.344373398768245,-0.012452993525771835,0.39381821518011595,0.16853657807973227,0.011843933067849616
21.870572328567505,-0.017365784503911564,-0.23442450173465731,0.3414107033811095,0.3405997915902782,-0.012047199700458026,0.39095076991858985,0.16645619715753143,0.010972062435598784
21.88030743598938,-0.017301199309928333,-0.23413459768368425,0.34105354793330206,0.34044085512560907,-0.011996696593023519,0.3914877304365874,0.16744827761335707,0.012558610494037614
21.89093255996704,-0.017169126499741734,-0.23206246217677523,0.3378775624382351,0.3368641045226903,-0.012259661259844696,0.38650725952989196,0.16543127859734436,0.01190928126608777
21.900845527648926,-0.01709913855536624,-0.23136459009855145,0.3370708631416286,0.3364174469454248,-0.012188073638088718,0.38665547375809833,0.16424938580110338,0.011682111807127638
21.910816192626953,-0.017028014497940558,-0.22994551069872654,0.33551793264299773,0.33482029975580757,-0.012270657463350473,0.3843934810828881,0.16340526970955727,0.011509901737184844
21.92088007926941,-0.016759505320084758,-0.2285113562358994,0.33193082347656533,0.3329452590790864,-0.012267010715765317,0.3825082920639706,0.1627451037982417,0.011683147496088037
21.93006992340088,-0.016771908411453092,-0.22876389695270083,0.33168363424277336,0.33189661251690133,-0.01165366017997705,0.3822008355129386,0.16292449233850897,0.011818938384493036
21.940285682678223,-0.016698709433553987,-0.2271610563734317,0.3289890749706935,0.32919140433111505,-0.011070977170978198,0.3820839200716584,0.16190627631059862,0.011741923119021988
21.951037406921387,-0.016591048516062613,-0.2255765286546093,0.3265935222781463,0.3259296599793189,-0.010588767911698297,0.37644076802749915,0.16049902061370971,0.01172808908752579
21.96058702468872,-0.01678585484343233,-0.22482812088979498,0.32585851197779264,0.32490630329259634,-0.010059329516113382,0.3745568969753877,0.16008189051108324,0.011524468076070826
21.97079849243164,-0.016520348486168047,-0.222592104192071,0.32314871531027556,0.3203679942787631,-0.009781497773976721,0.3712399931373497,0.15851018875522577,0.01193097134541525
21.980079889297485,-0.01653697831616427,-0.2218772436682897,0.3231919935004859,0.3200543682974141,-0.009375079589133665,0.3696028634239811,0.15774330890112448,0.011998625523020348
21.990252256393433,-0.016478957831939988,-0.2203611740960822,0.32000389248000843,0.3164952387081264,-0.008906325609676982,0.3678218355301236,0.15656721263338713,0.012274051096084634
22.000516414642334,-0.016225399676642,-0.2200856114627411,0.31825242528413017,0.3150684055351682,-0.008610210663519099,0.36346271250553475,0.15597686119970042,0.011926778327709248
22.009839057922363,-0.016251744138953188,-0.22050199166128465,0.3174578010126518,0.3139400040883316,-0.008179700130343144,0.3638739896601505,0.15541615785398916,0.011966221953793918
22.02041006088257,-0.015994366585173638,-0.21797287986512634,0.31313074051858314,0.3100066792811684,-0.007843330404055987,0.360030389804295,0.15298341412982364,0.01173530798511263
22.029953956604004,-0.01580881557570721,-0.2183199165786886,0.3121739147022809,0.30872409878215895,-0.007611816465378961,0.35541652676501606,0.15377324829329747,0.012845906171600432
22.04029941558838,-0.01577427212324135,-0.21622744418046913,0.30924439969533785,0.304929012991138,-0.007231225642110012,0.3532253828987072,0.15164560568448138,0.011718125006954391
22.04987907409668,-0.01559706579587979,-0.2164530893539687,0.30737850547164997,0.3031989097158302,-0.00694964274683443,0.35341635399870697,0.15118041851123815,0.013250684599005622
22.060486316680908,-0.015556228530145749,-0.21447437837111882,0.304985530065182,0.29862269987584156,-0.006674651949532494,0.3496827983284825,0.1487777530424889,0.01213508147954441
22.070971965789795,-0.015336817389618292,-0.21295276449515319,0.3030281830678856,0.29632620117068426,-0.006340919352055868,0.34497930384431497,0.14903333559957999,0.012658588566243037
22.08025312423706,-0.015413703875545654,-0.21231940726064025,0.3026912887678293,0.29549677943736874,-0.006023873384453074,0.3456621681686487,0.14776420894137846,0.012099554039784688
22.090526580810547,-0.01521386153153384,-0.2094680695543202,0.3003982321847696,0.2919955898036113,-0.0057226797152304205,0.3425554961244204,0.14613100949482488,0.011872318372578586
22.100325345993042,-0.015053515834484906,-0.2088880343057467,0.29856947821438673,0.29137215590697996,-0.0054365457294688994,0.340383616810384,0.14532092612450145,0.011933022881732508
22.10989737510681,-0.01490966983105765,-0.20807864487439537,0.29765556762575707,0.2889070346170721,-0.005164718442995454,0.3391952112475088,0.14445354647241387,0.01143116679918875
22.119879722595215,-0.014750491672547454,-0.205956395753723,0.29534867843131873,0.2861173850593962,-0.004906482520845681,0.3347419058783335,0.1432330547615881,0.012023530384144082
22.131063222885132,-0.014539591506312094,-0.2035793904440727,0.29105049495028695,0.28221188959932536,-0.004661158394803397,0.3317800797363539,0.1419750888029104,0.012529295136074509
22.140085697174072,-0.014459316576531555,-0.2044806384252224,0.29265309648628784,0.28298769420783376,-0.0044281004750632265,0.33230874859475956,0.14330930554386767,0.012783887069833647
22.15043354034424,-0.014303120219257868,-0.20137281545620928,0.2881017376776588,0.2786230968067839,-0.004206695451310065,0.32725357017987233,0.14029141411169693,0.011968200212298635
22.16136908531189,-0.013946588207802953,-0.19946547966193906,0.28495362317796874,0.27524535357662544,-0.0039963606787445614,0.3232031512531751,0.13830225548051883,0.011746696107264101
22.171071529388428,-0.01385502543791926,-0.19955410768491072,0.28488767791738784,0.2743179530236459,-0.0037965426448073334,0.32194525793126777,0.13827236605823245,0.011395156622165975
22.180281162261963,-0.0137960635740599,-0.19902616358236935,0.2829114051591691,0.2722899180103605,-0.003523822869744958,0.32227842901033127,0.13769902032549525,0.012083585176578565
22.190733194351196,-0.013480768631427172,-0.19649555780613048,0.27941931854890967,0.2680798766402249,-0.0032741594252390575,0.3167042378808182,0.13614953445097322,0.012047939088592266
22.200387001037598,-0.013413720227811211,-0.19691177778673583,0.2796587295121079,0.26618708196543933,-0.002872288712793288,0.31693548969720053,0.1358158975176243,0.012154356709622616
22.210129022598267,-0.013343237326531218,-0.1951516813398453,0.27768628181023364,0.2636322178148872,-0.0025716744239021516,0.31333091201836494,0.13456212676965906,0.012224165033253354
22.22008466720581,-0.013265048220474624,-0.19317424050499812,0.27481741803850207,0.26054168378959885,-0.002057935097155365,0.3097233521669901,0.1328547768554155,0.01269047071738641
22.23015856742859,-0.013183990174697438,-0.19166299875718476,0.27219365611326607,0.25756568442835837,-0.0016504600141689617,0.3043444270416519,0.1315829269554109,0.01207860916017852
22.240248918533325,-0.013105824630307615,-0.19005909433468204,0.27013488110126205,0.25494643015525614,-0.0011119801268687347,0.30337579594598163,0.13018303008179652,0.01181393085113186
22.249891757965088,-0.01305691312234753,-0.18927999314436403,0.26836568542719497,0.25219188632320616,-0.000501226805207904,0.3006223926290551,0.12948031407993416,0.012450610918802174
22.260562658309937,-0.012955051155429758,-0.1870222505767107,0.2647479107976436,0.24844598822721106,0.0001723976731131836,0.2952853620707259,0.12729571831979744,0.012085445569493682
22.270527362823486,-0.012896445906559612,-0.18583885676274117,0.2618357445765544,0.2461948102343629,0.0006261014902989715,0.2941889371235327,0.1273062015270681,0.013086456883206997
22.280033111572266,-0.01286649785311618,-0.18434753251473213,0.25935923213016815,0.2439374132666234,0.001318565150950573,0.2920687986714432,0.12606277737937394,0.012815078781376027
22.29093647003174,-0.012761216008696208,-0.18181531332015147,0.254976420066829,0.24004421183357058,0.0021674479102981154,0.2866385608727515,0.12367605129401842,0.011985834387481062
22.30087661743164,-0.012712367984775472,-0.18120142403791203,0.25317047584980606,0.23852250295273258,0.003369138228638418,0.2856090320551955,0.12258385670895572,0.012487430879920623
22.31087303161621,-0.012467775517037932,-0.17988934551016156,0.25025447749906293,0.23587862645431967,0.004197947701007374,0.28329207163331804,0.12184280112291311,0.012547992037120134
22.320877075195312,-0.012430728770718845,-0.17787339984237105,0.24778775725719723,0.23275033185327437,0.0049082949235679995,0.27971753815301237,0.1206120510055382,0.01253682496271405
22.32990074157715,-0.012458340190103164,-0.17696045751662406,0.2466902500286724,0.2307915700900407,0.00585149919153016,0.27806251874218885,0.11976141932995304,0.012541687479784507
22.34108328819275,-0.012186287147826026,-0.17485813604953007,0.24275344744423738,0.22592885930643083,0.006316094798240321,0.2734600943870249,0.11776814309578879,0.012098978247287832
22.349881887435913,-0.012240272828937134,-0.17548447838192735,0.2430213549450529,0.22486918854402707,0.007041317739980878,0.2734711733250801,0.11890251095008361,0.013559551396418484
22.360185623168945,-0.01219719595551478,-0.17370485415162146,0.24024602720617963,0.22069473944060392,0.007507768837840531,0.26847881735882634,0.11647858751814047,0.012770844200322207
22.37173366546631,-0.011926848728898444,-0.17188010487197383,0.23715902797541535,0.21658710262881725,0.007931661183668875,0.2646493756413374,0.11416339026956834,0.01294505914974528
22.380183219909668,-0.012023088315388149,-0.17325012693404687,0.2380731479411873,0.21635584926795454,0.008712644987882967,0.2651119925912527,0.11419745158465719,0.012540435663887593
22.390018939971924,-0.011819225323257005,-0.17051121139691522,0.2339636889777738,0.21231900944182874,0.008744664644507542,0.2596969510695599,0.11166555670003454,0.01244694298270782
22.400113582611084,-0.011808590916283326,-0.1691961824526115,0.2316012454756389,0.20967259392428306,0.00914233507418714,0.2571483535492649,0.11028388602124928,0.012457095835583853
22.410049200057983,-0.011611809988502657,-0.16784128735220688,0.22959737166659702,0.20706615151358107,0.009843628215405822,0.2533467195665211,0.11088349492525132,0.013029420617726696
22.420582056045532,-0.011589573680480466,-0.16609463912945277,0.22578529094271638,0.20408852559318158,0.010446845070271169,0.25158985024035435,0.10836034580578191,0.012443151578785575
22.429893016815186,-0.01163680891819415,-0.16483909045726514,0.22359439086715727,0.20158902057774072,0.010908109786657747,0.24764615488243147,0.10718704237089502,0.012211312515285795
22.441413640975952,-0.011394496434502596,-0.16159286731792613,0.21934208550895345,0.19710478869840095,0.011095411566908603,0.24188514463434613,0.10494009656036736,0.012175649965524532
22.450061559677124,-0.01127663637325601,-0.16202346722143082,0.21865819185069754,0.19549384743071266,0.011959014866796352,0.24245488438232446,0.10586679025995084,0.012780500511136009
22.46053719520569,-0.01108610320947049,-0.15926844895243839,0.21497554738303767,0.1909188401487336,0.01231311913985422,0.23800434476438745,0.10351591557979202,0.012163271521377847
22.470616817474365,-0.010919441385594706,-0.15769315844527967,0.2120598365599296,0.18836942359989922,0.012914250219140293,0.23538389870084614,0.10198412750598082,0.012120947651082008
22.480053663253784,-0.010993957142632373,-0.1563818889134148,0.21005905669961614,0.18568664669648616,0.013485831854553553,0.23284098007263673,0.10137729650521271,0.012432697388055934
22.49039053916931,-0.010633416844649603,-0.15390657313361442,0.20653270378952207,0.18226562706449212,0.01407326578015633,0.22972526012218708,0.09959968305022204,0.012407463773668435
22.49989914894104,-0.010512574917333857,-0.15273966753024718,0.20491063267113063,0.17992256221100014,0.01449797190777062,0.2260588699391551,0.09833773658966474,0.012530698123375893
22.51004672050476,-0.010372571259221777,-0.15032275790948096,0.20223042532126456,0.17644912082754435,0.014983525197772716,0.2216907766411002,0.09679821187003707,0.012129320691197272
22.52121329307556,-0.010204708794818584,-0.1478988920990188,0.19872509486818882,0.17299419482171932,0.015335380740048497,0.2185935986877961,0.09517372604054505,0.012649277344666511
22.529914140701294,-0.010141888510339928,-0.14761375721768008,0.19844413728030225,0.17136651937555894,0.016148569419404554,0.21597119970158996,0.09524789186246094,0.013296866202153201
22.54040288925171,-0.01000868596773242,-0.14463415232219967,0.19453674380233985,0.16727262775494214,0.01644141168978522,0.21233310045946396,0.09273405658800932,0.01269751491103601
22.550132513046265,-0.009909378118245769,-0.14314713244963068,0.19283673058264864,0.1640241292895255,0.01727192251097194,0.20907058782707563,0.09210231665284466,0.01306973509795268
22.56021523475647,-0.009800951277405877,-0.14100123702511158,0.19010463600828356,0.16053065910192338,0.01800288222113889,0.20611975425791787,0.08984744288498658,0.012687430119761083
22.570291757583618,-0.009698954778305102,-0.13950860526046044,0.1872987719835012,0.15691961854440287,0.0186253216954528,0.20184063348886513,0.08848179118528758,0.012687465660493419
22.580353498458862,-0.009604328362898894,-0.13812311834162172,0.18405979869302158,0.15290236593511722,0.01922554693785402,0.19867674650083184,0.08697481517819591,0.01241773157149021
22.590166091918945,-0.009520550518623112,-0.1366611892800659,0.18131210631563685,0.14937930511468794,0.019586438970160575,0.1953629859461234,0.08621387826334781,0.012745876977474029
22.600245475769043,-0.009432460775643428,-0.13515561668396464,0.17810673655454637,0.14563958066648458,0.019748721350488344,0.19139343639670564,0.08419091315696445,0.012538947953638996
22.61089515686035,-0.009327981756003871,-0.13329571019260583,0.1750356323999078,0.14181492469869444,0.020057781432539376,0.1882547688786491,0.08253233253882185,0.01261941102915258
22.620482206344604,-0.009065102370665521,-0.13238043979088004,0.17251249214680922,0.1390363147946884,0.020651979890885973,0.18516380753339548,0.08121011327144498,0.012606358539971968
22.629841804504395,-0.009028686267225682,-0.13099513923436806,0.169529473459456,0.13568268254016305,0.020927811254599388,0.18189282804603743,0.07999718351864299,0.01263317351545875
22.640395164489746,-0.008762787516131227,-0.1285220700919597,0.16549367758966013,0.13173767028731714,0.02104618864024379,0.17739137345171285,0.07838058164873665,0.012348170447835045
22.65016794204712,-0.008726811586287702,-0.12746101659746448,0.16226845254321565,0.12822780074933426,0.021414039505023554,0.17500266661771144,0.0775376138012801,0.013210089084250622
22.659945726394653,-0.00868760153089562,-0.12560677003956425,0.15929711753588596,0.12477700661419447,0.021745725062453786,0.17102916300847476,0.0755157349448661,0.012456834538355582
22.67124605178833,-0.008426567401416972,-0.12327131292517181,0.1556852342247033,0.12119074894065435,0.022086757932422475,0.1668096061148683,0.07366298847518209,0.012421026159324163
22.680822134017944,-0.008413152105778712,-0.12198931961234402,0.1534227510545617,0.1183322425319367,0.022983064434748197,0.16385178833864286,0.07276643867953612,0.01310991484747957
22.690870761871338,-0.008186924099553702,-0.11970423971286023,0.15017630135594848,0.11493312521888799,0.023512241088709637,0.16042716062581724,0.07089907394994154,0.012499828264192395
22.700881004333496,-0.007972831676456881,-0.11785602732192209,0.14657465257203914,0.11194446868774692,0.02440512883162631,0.1567379591087985,0.06904138121063502,0.012194048383613338
22.710919857025146,-0.007768888422082152,-0.11585927724364743,0.14344754388128403,0.10879182645356127,0.02486552196518379,0.15331183751386995,0.06779470033035895,0.012334632664931913
22.72088384628296,-0.007576188237809757,-0.1140600975576822,0.14034575440528732,0.10550273430269251,0.0255423344131828,0.14998928402930606,0.06630218734786063,0.012700799193888418
22.729862689971924,-0.007415018132368857,-0.11305378690612766,0.13734200538752242,0.102020880837611,0.02665626202592783,0.1465562039330053,0.06486778062910611,0.012574057247339409
22.740306615829468,-0.007044267225750414,-0.11049264060648824,0.13349283999605976,0.0980239593120403,0.02701643678297323,0.14225157309036324,0.06298263159727761,0.01212061115911801
22.750462293624878,-0.006884309138705783,-0.10904147636747147,0.1308916657875644,0.09425428017735686,0.027777783428206346,0.13891070734134997,0.061943863190731904,0.012457508827538336
22.759962558746338,-0.006745675518603,-0.10778390400747506,0.12821892999822568,0.09018687408516232,0.028728135454736334,0.13542216351923525,0.060215062517739226,0.012626860615212916
22.770052671432495,-0.00640839174267285,-0.10558358465726689,0.12484500811752015,0.08605715845830512,0.029493571530923794,0.13118189810028083,0.05842453714969528,0.012402260170400036
22.78088068962097,-0.006087972155539207,-0.10314566442934603,0.12194123704245217,0.08210945791100767,0.030149837208084982,0.12711735001933264,0.05702540665943684,0.012458634436202959
22.790964603424072,-0.0059768408575380854,-0.101249143356803,0.1199390857959546,0.07823148004910296,0.031068959039902897,0.1237405710925132,0.05543799208519418,0.012332217476750496
22.80082368850708,-0.005677998814661181,-0.0989841942924194,0.11720589096018912,0.0743976146050772,0.031458225048641125,0.12009756157448204,0.05389184710765719,0.012247537856019168
22.81106686592102,-0.005586128232545002,-0.09689813056130245,0.11435943428955296,0.07067773387482333,0.031542924628764464,0.11620056682024342,0.052385742158633106,0.012150919648996655
22.821059942245483,-0.005306821820917751,-0.09495161952182936,0.11176867876013467,0.06714384718108216,0.03172007040357888,0.11270597585477309,0.050946874104899356,0.012133583193645773
22.829946041107178,-0.0050414807298718636,-0.09348204104276388,0.1097170369899726,0.06378665482202804,0.03237691069715534,0.10938128899581913,0.04978589755992533,0.01260518960306297
22.840579509735107,-0.00478940669337827,-0.09118744313077334,0.10610594597816583,0.060597322080926636,0.03256071981392433,0.10545735033249472,0.04791894501258927,0.012339751489158769
22.850905418395996,-0.004549936358709357,-0.0895307782089349,0.10303350039825747,0.0575674559768803,0.033016678760961315,0.10142495055629554,0.0461210804225219,0.012719568348971259
22.86004090309143,-0.004322439540773888,-0.08739920133452998,0.10014303877024204,0.05468908317803629,0.03396205279138796,0.09764980731673721,0.044139052473460075,0.013005817982782017
22.870099782943726,-0.004106317563735194,-0.08470553905519607,0.09681218461912253,0.05172604295721742,0.03416883400112848,0.09362904634398626,0.04240831872491345,0.01278639178018615
22.88102436065674,-0.003901001685548434,-0.08258266818970618,0.09337984611301293,0.04850601898317552,0.03464321192458435,0.08886376875579781,0.0407489417791087,0.01260811118161776
22.891103506088257,-0.003705951601271012,-0.08096127330724834,0.0900027191091649,0.04509282103852075,0.03595073439141975,0.08428488077601604,0.038937660593473034,0.012203871525856643
22.900848865509033,-0.0035206540212074614,-0.0789551561142054,0.0862879471815217,0.04134598833374588,0.03682343536642045,0.08007063673721523,0.03734138496812521,0.011991033007799372
22.910883903503418,-0.003344621320147088,-0.07692000536598598,0.08235607123394373,0.037825107553365524,0.03750690491398743,0.07606710490035447,0.03540600862418884,0.01196070715349214
22.92099952697754,-0.0031773902541397336,-0.07489396788595501,0.07854159480362459,0.03365889869036293,0.0379065131536221,0.07226374965533675,0.03331974381595536,0.01226542715874367
22.93022131919861,-0.0030185207414327466,-0.07297603702778631,0.0747805848394552,0.029235802451650906,0.03858526902412333,0.06820573436501408,0.03162904396918213,0.0126159493838451
22.940860748291016,-0.002867594704361109,-0.07091239921001244,0.07111360850810136,0.02525216045740706,0.03888964580210273,0.06453811695096882,0.02989748219817638,0.012478369081592037
22.950516939163208,-0.0027242149691430535,-0.0691183656294967,0.06755792808269628,0.020247526986386724,0.03989101333288177,0.06112164630871717,0.02837891248892966,0.012541623008312438
22.960054636001587,-0.0025880042206859006,-0.06726626188860835,0.06418003167856147,0.015305805012629726,0.04078332883929367,0.058017831626872685,0.026983833047687342,0.012606661170818833
22.970420122146606,-0.0024586040096516056,-0.06516080395821743,0.060971030094633394,0.010766949269881915,0.0415558386463571,0.05458843178878162,0.025546556685845025,0.012328666950109554
22.980846405029297,-0.002335673809169025,-0.06322751753451766,0.057922478589901724,0.006033548188051677,0.0424955414219651,0.04997527466279732,0.024137805442026435,0.012150311634358764
22.991013050079346,-0.0022188901187105738,-0.06127564773392845,0.05502635466040664,0.0014985995121729392,0.043621311930482506,0.04594663643739029,0.022818424398434768,0.012015257292899671
23.00015425682068,-0.002107945612775045,-0.05946547154777851,0.052275036927386304,-0.002922165291998637,0.0446160487086774,0.04205743070289823,0.02152826499920474,0.011812462906410474
23.00989580154419,-0.0020025483321362927,-0.05735794697082212,0.049661285081016984,-0.006632575302050719,0.04506119772912447,0.037940108742556516,0.019749136484640724,0.010800210602327793
23.020169258117676,-0.001902420915529478,-0.05531123546587078,0.047178220826966134,-0.010630835530424772,0.04542100189045596,0.034310088828476484,0.018406189511290357,0.010393508878130845
23.030414819717407,-0.0018072998697530038,-0.05366971824454225,0.04481930978561782,-0.014370663051368419,0.045922595024112174,0.030453556529042237,0.017418972915163235,0.010074554795912663
23.04006600379944,-0.0017169348762653535,-0.05193959149778456,0.04257834429633693,-0.018021692740537793,0.046804329157806725,0.0261408021035895,0.016737182004930243,0.010091010828812119
23.050937175750732,-0.0016310881324520857,-0.05026266705959237,0.040449427081520085,-0.021013149066457893,0.047011957693845134,0.022980179187668162,0.016005640109839504,0.01002879254902585
23.060984134674072,-0.0015495337258294814,-0.04858647270081639,0.03835087036433456,-0.024451528036594287,0.04808520114907969,0.018977981616806545,0.015295935520585075,0.010025528710880107
23.0702383518219,-0.0014720570395380073,-0.04690233240397504,0.03618493240005134,-0.028528033150846732,0.04940685778262098,0.014727027983322075,0.014309358961169425,0.010041738436571421
23.081252098083496,-0.001398454187561107,-0.044975104096849496,0.03395779746697581,-0.03079297825878241,0.04951349282410655,0.011669085020073112,0.013593891013110954,0.009539651514742849
23.09002947807312,-0.0013285314781830515,-0.043338487000597975,0.03121052797889813,-0.03502491722685281,0.051147888340589635,0.00770222918150955,0.012966248794571637,0.009010616606889475
23.099990606307983,-0.0012621049042738988,-0.04155550723503163,0.028805323494133672,-0.03757385071149952,0.05158526168237451,0.004574668424611149,0.012569327540476884,0.008308694590911173
23.109843254089355,-0.0011989996590602038,-0.039866090799083514,0.026044636971696046,-0.040821495996527485,0.05234588536016362,0.0009709257975227033,0.011547880639483138,0.006806784295096286
23.120490074157715,-0.0011390496761071935,-0.0381620399521857,0.023151509811302026,-0.043263853439072394,0.05305500856230179,-0.0017463184639012717,0.011400921764210224,0.005863835860959731
23.129924535751343,-0.0010820971923018337,-0.03641608992904074,0.019561654703773523,-0.04628952394997452,0.054456057495792756,-0.005712784135153413,0.01174780246521976,0.004943273106866663
23.140154600143433,-0.001027992332686742,-0.034820026560765126,0.0161863332680376,-0.048619697734786006,0.055254198962431986,-0.008503944507530933,0.012119125254298086,0.004450857311157264
23.15096402168274,-0.000976592716052405,-0.03322187077482825,0.013020065159963984,-0.050974038508440345,0.05634831865104557,-0.011267249872154246,0.012703543291849771,0.004185801077732801
23.160441637039185,-0.0009277630802497846,-0.031641093794886194,0.009557982343990044,-0.05372622946377325,0.05875147904044857,-0.014719697717775607,0.013191836876922838,0.002900847540123745
23.169978141784668,-0.0008813749262372954,-0.030139547279033202,0.006423313488378263,-0.055950916597951976,0.06072490369579382,-0.017961182561678227,0.013059379575578798,0.0011264802135647744
23.18027901649475,-0.0008373061799254306,-0.02870695805538822,0.003201010342000521,-0.057765435467065994,0.06222633506970907,-0.020605400303843287,0.013070587509971707,0.0004059792897146853
23.191236972808838,-0.000795440870929159,-0.027341709788856777,9.677510286469106e-05,-0.059924337502917,0.06353129539927732,-0.02324699990311387,0.013731420553286524,-0.0006366015560703049
23.20085644721985,-0.000755668827382701,-0.025974624299413936,-0.0028495898367526143,-0.06289067370440782,0.06568127804444242,-0.0265802059369483,0.014866732758423599,-0.0013382569356282133
23.209871768951416,-0.000717885386013566,-0.024675893084443238,-0.005681742482011825,-0.06476051990743652,0.06766656249936291,-0.03000653909889593,0.015615764546400545,-0.0021060586321457134
23.220426082611084,-0.0006819911167128877,-0.023442098430221076,-0.007800181708715855,-0.06545390066792683,0.06814183730144462,-0.032319729320003654,0.016265045260100343,-0.003127476684372415
23.23007845878601,-0.0006478915608772432,-0.02226999350871002,-0.010663278860110977,-0.06749725728983949,0.06981276492801099,-0.036182236895264064,0.016514431927512126,-0.004553254146552015
23.24043607711792,-0.0006154969828333811,-0.021156493833274517,-0.012500733387147106,-0.0690858768469974,0.07069295448574983,-0.03878273829454338,0.017232074966551752,-0.005868956074639644
23.25040316581726,-0.000584722133691712,-0.020098669141610792,-0.014189626112667102,-0.07149353747167034,0.07194042751087591,-0.04203155526120615,0.017770759655236272,-0.006975796707919771
23.26048994064331,-0.0005554860270071264,-0.019093735684530252,-0.01568123964976172,-0.07361134726031415,0.07312509493160314,-0.044357447719339006,0.018598995839875804,-0.008027533166982959
23.269988775253296,-0.00052771172565677,-0.01813904890030374,-0.017398667397096185,-0.07541791865948949,0.07471389929594077,-0.047615162494387145,0.01980644629933099,-0.008995053298887582
23.280033111572266,-0.0005013261393739314,-0.017232096455288552,-0.018893222787101597,-0.07652854790816202,0.07540208652701133,-0.05059170949271759,0.020495956946676587,-0.009589521124029193
23.29013729095459,-0.00047625983240523484,-0.016370491632524124,-0.020227652174166628,-0.0785517861972327,0.07619016325350125,-0.05271976876739598,0.02157388221432464,-0.01076056966345856
23.300272226333618,-0.0002597243055780453,-0.015551967050897918,-0.02133357150527379,-0.08052239514828541,0.07744705616109886,-0.055214974275496466,0.022385627978623757,-0.01242805436780365
23.309915781021118,-0.00024673809029914304,-0.01477436869835302,-0.022409478298370877,-0.08300338650959649,0.0790501992944104,-0.0585475302603477,0.022990421164962794,-0.013577961154828014
23.320071697235107,-4.159721868879433e-05,-0.01403565026343537,-0.023407200956037273,-0.08460260788113289,0.08046883063874433,-0.060393279865948085,0.023709624011645013,-0.014767787002016971
23.330147743225098,-3.951735775435461e-05,-0.0133338677502636,-0.024823390966762972,-0.08653455262650953,0.08199886423246944,-0.06298865091360079,0.024561857140439777,-0.015976546899987613
23.340067148208618,0.00015911172294967842,-0.01266717436275042,-0.026205668009600083,-0.08799483953454125,0.08299149381548021,-0.06663663422519997,0.02549240310295918,-0.016647431091697175
23.350380182266235,0.0003408287941785401,-0.012033815644612898,-0.02727686478786028,-0.08910227047115105,0.08427467078245739,-0.06831049598014668,0.02720790957585502,-0.017963520892077256
23.36029839515686,0.0005222054049116082,-0.011432124862382253,-0.02894927519362228,-0.09040825360763079,0.08644485516391645,-0.07091925756553853,0.027909673667106807,-0.019173845082013242
23.369999408721924,0.0006962374403686117,-0.010860518619263139,-0.030564450160032227,-0.09130635559648717,0.0880123022635882,-0.07461851632904985,0.0285241546972796,-0.020786037926611458
23.380175590515137,0.0010463916658902514,-0.01031749268829998,-0.032283757927412865,-0.09195219104925327,0.0896536039418179,-0.076372044514822,0.029188333119001368,-0.021792167645864585
23.390087604522705,0.0013879556809896962,-0.009801618053884981,-0.034069600756378216,-0.0934591821172799,0.09158461806751943,-0.07977479624330117,0.030373679853928134,-0.023025351459037276
23.400320053100586,0.0017005278039833088,-0.009311537151190732,-0.03596305625640077,-0.09485605173152332,0.09315015204128928,-0.08118322027709766,0.03213343836270424,-0.024171223870110396
23.409993886947632,0.002019126496098338,-0.008845960293631194,-0.03812413059671676,-0.09597290533158873,0.09546088422874452,-0.08471254471414846,0.03337834016990946,-0.02496583430184387
23.419968605041504,0.002505033070682492,-0.008403662278949633,-0.039902172450030915,-0.09708440851297913,0.09728878503711758,-0.08623353034668212,0.03442782368252778,-0.02702987935617606
