t,- torso_lift_joint_effort,- arm_1_joint_effort,- arm_2_joint_effort,- arm_3_joint_effort,- arm_4_joint_effort,- arm_5_joint_effort,- arm_6_joint_effort,- arm_7_joint_effort
48.370861768722534,0.721,0.077,0.772,1.102,0.28,0.0,0.0,0.0
48.38081908226013,0.645,0.102,0.902,1.071,0.38,0.0,0.0,0.0
48.3908417224884,0.612,0.091,0.852,1.039,0.562,0.0,0.0,0.0
48.40063118934631,0.579,0.076,0.855,0.999,0.457,0.0,0.0,0.0
48.410120725631714,0.535,0.08,0.908,0.955,0.361,0.0,0.0,0.0
48.42075324058533,0.491,0.12,1.172,0.954,0.14,0.0,0.0,0.0
48.430126667022705,0.458,0.084,1.021,0.852,0.519,0.0,0.0,0.0
48.43998885154724,0.404,0.12,0.982,0.874,0.043,0.0,0.0,0.0
48.45041060447693,0.601,0.127,1.16,0.853,0.125,0.0,0.0,0.0
48.46035885810852,0.349,0.116,1.037,0.765,0.449,0.0,0.0,0.0
48.470876693725586,0.305,0.136,0.88,0.763,0.132,0.0,0.0,0.0
48.480847120285034,0.272,0.144,0.932,0.687,0.424,-0.001,0.0,0.0
48.49023652076721,0.02,0.144,0.945,0.671,0.443,0.0,0.0,0.0
48.50057029724121,0.404,0.173,0.922,0.658,0.211,0.0,0.0,0.0
48.51011800765991,0.36,0.195,0.736,0.603,0.456,0.0,0.0,0.0
48.52048635482788,0.119,0.19,0.933,0.632,0.257,0.0,0.0,0.0
48.53070950508118,-0.155,0.175,1.122,0.587,0.539,0.0,0.0,0.0
48.53997874259949,0.228,0.155,0.826,0.609,0.406,0.0,0.0,0.0
48.55004692077637,0.195,0.164,0.915,0.662,0.248,0.0,0.0,0.0
48.560412645339966,0.173,0.174,1.015,0.704,0.395,-0.001,0.0,0.0
48.57012867927551,0.13,0.182,0.991,0.605,0.394,0.0,0.0,0.0
48.580116748809814,0.075,0.151,1.2,0.571,0.339,0.0,0.0,0.0
48.590039014816284,0.294,0.164,1.14,0.657,0.114,0.0,0.0,0.0
48.60000562667847,-0.177,0.131,1.02,0.685,0.21,0.0,0.0,0.0
48.61012935638428,0.217,0.174,1.02,0.74,0.373,0.0,0.0,0.0
48.620017528533936,0.195,0.207,0.957,0.747,0.292,0.0,0.0,0.0
48.629976987838745,0.152,0.198,1.075,0.743,0.129,0.0,0.0,0.0
48.640689849853516,0.141,0.168,1.169,0.695,0.233,0.0,0.0,0.0
48.65036749839783,0.141,0.151,0.89,0.607,0.573,0.0,0.0,0.0
48.66006326675415,0.338,0.157,0.877,0.586,0.275,0.0,0.0,0.0
48.670076847076416,0.108,0.162,1.083,0.757,0.179,0.0,0.0,0.0
48.680052042007446,0.097,0.123,0.973,0.701,0.295,0.0,0.0,0.0
48.690648555755615,0.261,0.177,1.112,0.744,0.256,0.0,0.0,0.0
48.699939012527466,0.053,0.212,0.911,0.62,0.482,0.0,0.0,0.0
48.71028733253479,0.272,0.158,0.954,0.637,0.233,0.0,0.0,0.0
48.72021007537842,0.261,0.138,0.867,0.564,0.23,0.0,0.0,0.0
48.73006510734558,0.239,0.213,0.91,0.543,0.193,0.0,0.0,0.0
48.740140199661255,0.239,0.21,1.084,0.62,0.2,0.0,0.0,0.0
48.750383377075195,0.436,0.21,1.015,0.614,0.136,0.0,0.0,0.0
48.76004767417908,0.217,0.221,0.834,0.553,0.251,0.0,0.0,0.0
48.77011513710022,0.02,0.218,0.79,0.673,0.252,0.0,0.0,0.0
48.78061294555664,0.239,0.245,1.025,0.562,0.318,0.0,0.0,0.0
48.79093050956726,0.239,0.223,0.779,0.603,0.297,0.0,0.0,0.0
48.80010199546814,0.469,0.24,0.955,0.873,0.757,0.0,0.0,0.0
48.81107687950134,0.261,0.193,0.688,0.593,0.182,0.0,0.0,0.0
48.82090210914612,0.228,0.282,1.091,0.781,0.545,0.0,0.0,0.0
48.83093070983887,0.02,0.127,0.888,0.57,0.439,0.0,0.0,0.0
48.83991813659668,0.425,0.292,0.991,0.52,0.32,0.0,0.0,0.0
48.85007882118225,0.042,0.186,1.069,0.623,0.116,0.0,0.0,0.0
48.86042618751526,0.48,0.237,0.957,0.535,0.166,0.0,0.0,0.0
48.869964599609375,0.009,0.182,0.935,0.512,0.265,0.0,0.0,0.0
48.88007640838623,0.393,0.188,0.918,0.711,0.25,0.0,0.0,0.0
48.891146659851074,0.261,0.22,0.982,0.585,0.228,0.0,0.0,0.0
48.90089297294617,0.436,0.249,0.988,0.67,0.429,0.0,0.0,0.0
48.909846782684326,0.425,0.228,0.847,0.504,0.447,0.0,0.0,0.0
48.92024564743042,0.042,0.219,0.624,0.563,0.186,0.0,0.0,0.0
48.93016481399536,0.272,0.204,1.008,0.343,0.29,0.0,0.0,0.0
48.93992042541504,0.272,0.162,0.922,0.535,0.242,0.0,0.0,0.0
48.949923276901245,0.261,0.208,1.109,0.641,0.279,0.0,0.0,0.0
48.96077632904053,0.228,0.182,1.11,0.643,0.18,0.0,0.0,0.0
48.96994924545288,0.272,0.143,0.934,0.435,0.497,0.0,-0.001,-0.001
48.98026919364929,0.502,0.218,1.012,0.606,0.191,0.0,0.0,0.0
48.99090933799744,0.272,0.2,0.761,0.37,0.193,0.0,0.0,0.0
49.00089883804321,0.272,0.102,0.999,0.547,0.404,0.0,0.0,0.0
49.0101535320282,0.086,0.17,1.01,0.425,0.51,0.0,0.0,0.0
49.020888566970825,0.305,0.182,0.967,0.583,0.279,0.0,0.0,0.0
49.03084063529968,0.053,0.145,1.065,0.408,0.521,0.0,0.0,0.0
49.04047703742981,0.294,0.108,1.032,0.513,0.539,0.0,0.0,0.0
49.05014252662659,0.261,0.211,0.852,0.431,0.162,0.0,0.0,0.0
49.06119394302368,0.25,0.176,1.115,0.499,0.569,0.0,0.0,0.0
49.07018303871155,0.316,0.243,1.143,0.636,0.517,0.0,0.0,0.0
49.08012104034424,0.294,0.187,1.091,0.646,0.354,0.0,-0.005,-0.005
49.09095764160156,0.261,0.225,0.879,0.633,0.254,0.0,0.0,0.0
49.1009259223938,0.108,0.273,0.949,0.462,0.479,0.0,0.0,0.0
49.10989761352539,0.469,0.244,0.945,0.597,0.527,0.0,0.0,0.0
49.12000513076782,0.075,0.233,1.011,0.526,0.02,0.0,-0.001,0.001
49.13091778755188,0.327,0.319,1.11,0.724,0.178,0.0,-0.002,-0.002
49.14130139350891,0.272,0.286,0.926,0.546,0.506,0.0,0.0,0.0
49.14989709854126,0.546,0.352,1.106,0.646,0.509,0.0,0.0,0.0
49.16058015823364,0.36,0.268,1.187,0.658,0.213,0.0,-0.001,0.001
49.170133113861084,0.119,0.303,0.934,0.355,0.553,0.0,0.0,0.0
49.18002796173096,0.141,0.246,0.834,0.499,0.33,0.0,0.0,0.0
49.19090723991394,0.546,0.285,0.909,0.479,0.145,0.0,0.0,0.0
49.2008843421936,0.13,0.308,0.892,0.427,0.59,0.0,0.0,0.0
49.2107789516449,0.382,0.28,0.848,0.437,0.579,0.0,0.0,0.0
49.220927000045776,0.108,0.201,1.006,0.438,0.546,0.0,0.0,0.0
49.23098969459534,0.393,0.207,0.97,0.389,0.634,0.0,0.0,0.0
49.23996901512146,0.338,0.283,1.036,0.338,0.635,0.0,0.0,0.0
49.250762701034546,0.119,0.243,0.975,0.617,0.251,0.0,0.0,0.0
49.26008582115173,0.404,0.151,0.871,0.305,0.537,0.0,0.0,0.0
49.27002477645874,0.338,0.249,0.786,0.634,0.401,0.0,0.0,0.0
49.2802197933197,0.382,0.216,1.116,0.499,0.309,0.0,0.0,0.0
49.28997492790222,0.206,0.308,0.935,0.406,0.259,0.0,-0.004,-0.004
49.300848722457886,0.36,0.228,0.905,0.521,0.203,0.0,0.0,0.0
49.3101065158844,0.217,0.186,0.827,0.435,0.656,0.0,0.0,0.0
49.32011151313782,0.414,0.239,0.997,0.635,0.402,0.0,0.0,0.0
49.33025026321411,0.371,0.257,0.825,0.636,0.247,0.0,0.0,0.0
49.34037399291992,0.217,0.211,0.815,0.468,0.569,0.0,0.0,0.0
49.349997997283936,0.414,0.143,1.038,0.521,0.398,0.0,0.0,0.0
49.359861850738525,0.184,0.239,1.049,0.584,0.202,0.0,-0.001,0.001
49.37033033370972,0.217,0.242,1.116,0.7,0.171,0.0,0.0,0.0
49.38081645965576,0.425,0.27,0.841,0.238,0.162,0.0,0.0,0.0
49.38988709449768,0.206,0.17,1.099,0.235,0.519,0.0,0.0,0.0
49.40028619766235,0.228,0.279,1.096,0.552,0.252,0.0,0.0,0.0
49.410953998565674,0.195,0.297,0.96,0.385,0.256,0.0,0.0,0.0
49.42080020904541,0.217,0.28,0.895,0.327,0.675,0.0,0.0,0.0
49.429996967315674,0.206,0.286,0.864,0.212,0.626,0.0,0.0,0.0
49.4407525062561,0.393,0.303,1.017,0.63,0.304,0.0,0.0,0.0
49.44994044303894,0.02,0.203,0.918,0.279,0.623,0.0,0.0,0.0
49.46035981178284,0.173,0.213,1.347,0.389,0.259,0.0,0.0,0.0
49.470611572265625,0.436,0.269,0.941,0.282,0.363,0.0,0.0,0.0
49.48006987571716,0.393,0.239,0.814,0.373,0.491,0.0,0.0,0.0
49.489994049072266,-0.002,0.275,0.989,0.413,0.198,0.0,0.0,0.0
49.50093126296997,0.425,0.31,1.293,0.613,0.248,0.0,0.0,0.0
49.510276556015015,0.206,0.239,0.991,0.318,0.489,0.0,0.0,0.0
49.520302057266235,0.436,0.25,0.732,0.433,0.308,0.0,0.0,0.0
49.53032946586609,0.195,0.297,0.758,0.543,0.446,0.0,0.0,0.0
49.54057192802429,0.25,0.246,0.823,0.39,0.408,0.0,0.0,0.0
49.55086946487427,0.393,0.188,0.823,0.297,0.477,0.0,0.0,0.0
49.5601282119751,0.053,0.095,1.086,0.331,0.726,0.0,0.0,0.0
49.57058000564575,0.184,0.194,0.823,0.258,0.327,0.0,0.0,0.0
49.580413579940796,0.228,0.206,0.847,0.127,0.449,0.0,0.0,0.0
49.59014654159546,0.371,0.239,0.888,0.274,0.464,0.0,0.0,0.0
49.60089063644409,0.469,0.231,1.048,0.461,0.34,0.0,0.0,0.0
49.61017990112305,0.184,0.128,0.885,0.268,0.597,0.0,0.0,0.0
49.620137214660645,0.031,0.158,0.756,0.425,0.473,0.0,-0.002,-0.002
49.63002371788025,0.371,0.278,0.903,0.168,0.477,0.0,0.0,0.0
49.64084196090698,0.053,0.224,1.024,0.428,0.427,0.0,0.0,0.0
49.650062084198,0.425,0.284,0.914,0.225,0.684,0.0,0.0,0.0
49.66013240814209,0.228,0.262,1.103,0.549,0.229,0.0,-0.003,-0.003
49.67046904563904,0.217,0.239,0.81,0.253,0.263,0.0,0.0,0.0
49.680147886276245,0.425,0.188,0.953,0.352,0.592,0.0,-0.006,-0.006
49.690815687179565,0.48,0.216,1.042,0.532,0.335,0.0,0.0,0.0
49.70019865036011,0.228,0.222,0.852,0.338,0.597,0.0,0.0,0.0
49.7101948261261,0.272,0.211,1.047,0.287,0.598,0.0,-0.007,-0.007
49.72007918357849,0.217,0.217,0.963,0.496,0.355,0.0,0.0,0.0
49.7299907207489,0.261,0.213,1.051,0.203,0.252,0.0,0.0,0.0
49.74053192138672,0.239,0.286,0.858,0.62,0.337,0.0,0.0,0.0
49.74998879432678,0.272,0.164,0.991,0.251,0.592,0.0,0.0,0.0
49.760056018829346,0.436,0.329,1.054,0.564,0.229,0.0,0.0,0.0
49.77054214477539,0.283,0.281,0.745,0.409,0.224,0.0,0.0,0.0
49.78097438812256,0.02,0.31,0.885,0.22,0.584,0.0,0.0,0.0
49.790860652923584,0.491,0.109,0.859,0.221,0.642,0.0,0.0,0.0
49.800941467285156,0.031,0.108,1.005,0.086,0.626,0.0,0.0,0.0
49.811278104782104,0.239,0.242,0.843,0.161,0.598,0.0,0.0,0.0
49.820873737335205,0.48,0.336,0.974,0.522,0.697,0.0,0.0,0.0
49.83002305030823,0.239,0.206,1.016,0.191,0.719,0.0,0.0,0.0
49.84068059921265,0.042,0.249,1.12,0.621,0.308,0.0,-0.003,-0.003
49.85003709793091,0.414,0.22,1.078,0.209,0.723,0.0,0.0,0.0
49.8600754737854,0.305,0.252,1.23,0.617,0.196,0.0,0.0,0.0
49.870240211486816,0.228,0.247,1.229,0.415,0.389,0.0,0.0,0.0
49.88129448890686,0.272,0.227,0.979,0.236,0.704,0.0,0.0,0.0
49.89017629623413,0.469,0.235,1.165,0.527,1.113,0.0,0.0,0.0
49.899877071380615,0.272,0.309,1.003,0.428,0.248,0.0,-0.003,-0.003
49.91107702255249,0.261,0.299,1.127,0.505,0.385,0.0,-0.004,-0.004
49.92003011703491,0.217,0.251,1.122,0.229,0.625,0.0,0.0,0.0
49.92997741699219,0.491,0.27,1.178,0.561,0.278,0.0,0.0,0.0
49.9403133392334,0.25,0.326,1.094,0.505,0.493,0.0,-0.004,-0.004
49.950005531311035,0.086,0.248,0.897,0.311,0.437,0.0,0.0,0.0
49.96005392074585,0.217,0.239,0.948,0.43,0.4,0.0,0.0,0.0
49.97028875350952,0.305,0.317,0.852,0.068,0.225,0.0,-0.008,-0.008
49.98016715049744,0.239,0.261,0.81,0.251,0.437,0.0,0.0,0.0
49.98998713493347,0.239,0.326,0.948,0.238,0.472,0.0,0.0,0.0
50.00016784667969,0.272,0.332,0.979,0.512,0.285,0.0,-0.01,-0.01
50.01004433631897,0.206,0.294,0.841,0.393,0.445,0.0,-0.005,-0.005
50.020084381103516,0.305,0.238,0.972,0.392,0.279,0.0,0.0,0.0
50.03005623817444,0.217,0.353,0.936,0.426,0.389,0.0,0.0,0.0
50.04046177864075,0.283,0.373,1.108,0.58,0.468,0.0,-0.01,-0.01
50.05098271369934,0.316,0.325,0.774,0.184,0.632,0.0,0.0,0.0
50.060112953186035,0.239,0.33,0.926,0.199,0.584,0.0,-0.001,-0.001
50.07000231742859,0.294,0.333,0.914,0.235,0.414,0.0,-0.004,-0.004
50.080111503601074,0.25,0.351,1.241,0.432,0.344,0.0,-0.003,-0.003
50.09106779098511,0.25,0.39,1.046,0.447,0.414,0.0,0.0,0.0
50.100905895233154,0.513,0.358,0.958,0.099,0.707,0.0,0.0,0.0
50.10995268821716,0.25,0.258,0.996,0.182,0.573,0.0,0.0,0.0
50.12078404426575,0.283,0.222,1.077,0.414,0.334,0.0,-0.011,-0.011
50.12996315956116,0.064,0.308,0.964,0.171,0.66,0.0,0.0,0.0
50.140400648117065,0.458,0.352,0.985,0.381,0.268,0.0,-0.001,-0.001
50.15027403831482,0.316,0.258,1.14,0.24,0.36,0.0,0.0,0.0
50.16036581993103,0.239,0.302,1.012,0.258,0.364,0.0,0.0,0.0
50.170053482055664,0.272,0.245,0.893,0.134,0.603,0.0,0.0,0.0
50.180866956710815,0.283,0.301,1.115,0.512,0.446,0.0,-0.008,-0.008
50.190390825271606,0.25,0.258,1.32,0.187,1.464,0.0,0.0,0.0
50.20010709762573,0.075,0.086,0.96,0.009,0.607,0.0,-0.017,-0.017
50.21061134338379,0.491,0.193,0.871,0.198,0.56,0.0,0.0,0.0
50.22001838684082,0.031,0.118,1.172,0.071,0.651,0.0,0.0,0.0
50.22998023033142,0.294,0.297,1.237,0.351,0.376,0.0,0.0,0.0
50.24005174636841,0.469,0.31,1.117,0.44,0.423,0.0,0.0,0.0
50.250415563583374,0.25,0.336,0.979,0.213,0.581,0.0,-0.012,-0.012
50.260051250457764,0.086,0.271,0.805,0.108,0.461,0.0,0.0,0.0
50.270004987716675,0.469,0.35,1.062,0.361,0.322,0.0,0.0,0.0
50.28029704093933,0.25,0.362,1.185,0.455,0.348,0.0,0.0,0.0
50.29092860221863,0.086,0.298,1.199,0.137,0.643,0.0,0.0,0.0
50.2999951839447,0.513,0.196,1.095,0.133,0.855,0.0,0.0,0.0
50.31015753746033,0.228,0.146,1.092,0.413,0.354,0.0,0.0,0.0
50.32021379470825,0.086,0.26,0.879,0.193,0.331,0.0,-0.009,-0.009
50.33010149002075,0.272,0.282,1.023,0.193,0.511,0.0,0.0,0.0
50.339924335479736,0.436,0.188,0.863,0.291,0.547,0.0,0.0,0.0
50.350255727767944,0.283,0.255,0.994,0.331,0.314,0.0,-0.01,-0.01
50.36034059524536,0.075,0.348,0.782,0.339,0.595,0.0,-0.008,-0.008
50.37042260169983,0.414,0.296,0.937,0.11,0.828,0.0,0.0,0.0
50.38117027282715,0.469,0.094,0.858,0.063,0.686,0.0,0.0,0.0
50.39133143424988,0.316,0.348,1.032,0.343,0.647,0.0,0.0,0.0
50.400877475738525,0.064,0.387,1.107,0.397,0.734,0.0,0.0,0.0
50.41076588630676,0.261,0.124,0.941,-0.01,0.567,0.0,-0.017,-0.017
50.42080473899841,0.305,0.137,0.94,0.029,0.693,0.0,0.0,0.0
50.43001651763916,0.425,0.444,0.982,0.127,0.615,0.0,0.0,0.0
50.43993401527405,0.316,0.274,1.087,0.153,0.375,0.0,-0.002,-0.002
50.450223207473755,0.261,0.302,1.107,0.393,0.474,0.0,0.0,0.0
50.46009850502014,0.491,0.287,0.953,0.361,0.647,0.0,-0.008,-0.008
50.47093415260315,0.338,0.31,1.022,0.32,0.76,0.0,0.0,0.0
50.480968713760376,0.261,0.152,0.883,0.044,0.786,0.0,0.0,0.0
50.49093151092529,0.086,0.36,0.947,0.01,0.749,0.0,0.0,0.0
50.500887393951416,0.305,0.353,1.218,0.088,0.655,0.0,0.0,0.0
50.50991082191467,0.25,0.234,1.143,0.086,0.759,0.0,0.0,0.0
50.51994752883911,0.097,0.158,1.183,0.171,0.354,0.0,0.0,0.0
50.52994132041931,0.239,0.403,1.372,0.366,0.435,0.0,0.0,0.0
50.54012584686279,0.294,0.213,1.083,0.243,0.279,0.0,-0.006,-0.006
50.54998517036438,0.283,0.292,1.005,0.225,0.685,0.0,0.0,0.0
50.56017231941223,0.228,0.314,1.277,0.16,0.402,0.0,0.0,0.0
50.57013940811157,0.294,0.32,0.804,0.175,0.665,0.0,-0.007,-0.007
50.5804169178009,0.272,0.32,0.988,0.287,0.596,0.0,-0.006,-0.006
50.59009385108948,0.25,0.345,1.073,0.141,0.469,0.0,0.0,0.0
50.60003590583801,0.097,0.194,1.255,0.174,0.542,0.0,0.0,0.0
50.611138343811035,0.469,0.361,1.182,0.293,0.522,0.0,-0.001,-0.001
50.62083077430725,0.228,0.349,1.282,0.47,0.749,0.0,0.0,0.0
50.629971981048584,0.075,0.313,1.052,0.044,0.751,0.0,0.0,0.0
50.64046764373779,0.447,0.436,1.032,0.444,0.329,0.0,0.0,0.0
50.65014386177063,0.02,0.239,1.025,0.077,0.703,0.0,0.0,0.0
50.66021394729614,0.305,0.167,0.993,0.282,0.469,0.0,0.0,0.0
50.67041301727295,0.425,0.336,1.076,0.137,0.727,0.0,0.0,0.0
50.68119788169861,0.031,0.301,0.858,0.056,0.629,0.0,0.0,0.0
50.689998626708984,0.491,0.473,1.254,0.087,0.709,0.0,0.0,0.0
50.70010232925415,0.228,0.262,1.019,0.046,0.609,0.0,0.0,0.0
50.71002173423767,0.272,0.212,1.03,0.342,0.478,0.0,0.0,0.0
50.720656871795654,0.064,0.204,1.031,0.338,0.325,0.0,0.0,0.0
50.73049259185791,0.645,0.159,1.059,0.057,0.759,0.0,0.0,0.0
50.740376710891724,0.097,0.276,0.996,-0.033,0.798,0.0,0.0,0.0
50.750720500946045,0.48,0.251,0.915,0.178,0.468,0.0,0.0,0.0
50.759897232055664,0.053,0.26,1.081,0.064,0.825,0.0,0.0,0.0
50.770052671432495,0.502,0.105,1.015,0.315,0.615,0.0,0.0,0.0
50.78057241439819,0.042,0.23,1.091,0.175,0.46,0.0,0.0,0.0
50.791088819503784,0.064,0.163,0.961,-0.006,0.694,0.0,0.0,0.0
50.80040192604065,0.502,0.424,1.007,-0.019,0.655,0.0,0.0,0.0
50.81058096885681,0.469,0.221,1.059,0.224,0.449,0.0,0.0,0.0
50.82034611701965,0.086,0.211,1.002,-0.025,0.821,0.0,0.0,0.0
50.82996153831482,-0.166,0.285,1.168,-0.005,0.642,0.0,-0.007,-0.007
50.840216398239136,0.261,0.312,1.171,0.039,0.357,-0.001,0.0,0.0
50.85088014602661,0.491,0.238,1.003,0.044,0.535,0.0,0.0,0.0
50.86033082008362,0.228,0.143,1.068,0.014,0.758,0.0,0.0,0.0
50.87002444267273,0.469,0.218,0.853,-0.009,0.471,0.0,0.0,0.0
50.880351305007935,0.053,0.319,1.101,0.471,0.507,0.0,-0.009,-0.009
50.891172885894775,0.217,0.262,0.894,0.044,0.623,0.0,0.0,0.0
50.90035820007324,0.239,0.39,1.063,0.394,0.741,0.0,0.0,0.0
50.910128355026245,0.48,0.221,1.09,0.079,0.981,0.0,0.0,0.0
50.92068958282471,0.228,0.272,0.97,-0.008,0.52,0.0,0.0,0.0
50.930660247802734,0.075,0.116,1.14,0.005,0.83,0.0,0.0,0.0
50.93997573852539,0.469,0.348,0.975,0.066,0.685,0.0,0.0,0.0
50.95014452934265,0.447,0.287,1.021,0.299,0.51,0.0,-0.005,-0.005
50.9605176448822,0.086,0.227,1.125,0.107,0.45,0.0,0.0,0.0
50.97004175186157,0.239,0.087,0.974,0.003,0.649,0.0,0.0,0.0
50.98010063171387,0.502,0.364,1.161,0.342,0.511,0.0,0.0,0.0
50.990805864334106,0.294,0.39,1.017,0.073,0.595,0.0,-0.01,-0.01
51.00033140182495,0.458,0.281,1.069,0.09,0.894,0.0,0.0,0.0
51.00993299484253,0.316,0.305,0.991,-0.096,0.673,0.0,0.0,0.0
51.02087163925171,0.469,0.324,1.122,0.118,0.487,0.0,-0.005,-0.005
51.03032732009888,0.097,0.241,1.052,-0.029,0.689,0.0,0.0,0.0
51.04001450538635,0.316,0.231,1.183,0.044,0.55,0.0,0.0,0.0
51.050058364868164,0.502,0.29,1.109,0.36,0.558,0.0,0.0,0.0
51.060099840164185,0.349,0.355,1.147,0.187,0.467,0.0,-0.022,-0.022
51.07019114494324,0.294,0.291,1.258,0.045,0.546,0.0,0.0,0.0
51.080002307891846,0.349,0.336,1.209,0.158,0.607,0.0,0.0,0.0
51.0900342464447,0.502,0.245,1.169,0.299,0.553,0.0,0.0,0.0
51.10100769996643,0.141,0.396,1.227,0.269,0.709,0.0,-0.005,-0.005
51.1098690032959,0.294,0.335,1.203,0.008,0.938,0.0,0.0,0.0
51.119998931884766,0.13,0.377,1.306,0.294,0.611,0.0,0.0,0.0
51.12996220588684,0.48,0.302,1.111,0.183,0.521,0.0,-0.004,-0.004
51.13997220993042,-0.068,0.166,1.326,0.297,0.669,0.0,-0.01,-0.01
51.15035605430603,0.667,0.346,1.133,0.213,0.422,0.0,0.0,0.0
51.161346435546875,0.327,0.303,1.034,0.022,0.412,-0.004,0.0,0.0
51.17082142829895,0.327,0.332,1.063,0.347,1.157,0.0,0.0,0.0
51.18000054359436,0.316,0.262,1.072,0.039,0.81,0.0,0.0,0.0
51.19003653526306,0.075,0.405,1.156,0.244,0.46,0.0,-0.007,-0.007
51.20080089569092,-0.079,0.306,1.042,0.179,0.751,0.0,0.0,0.0
51.20991039276123,0.677,0.235,1.103,0.115,0.78,0.0,0.0,0.0
51.22014665603638,0.349,0.332,1.464,0.136,0.384,0.0,0.0,0.0
51.230907678604126,0.272,0.345,1.198,0.081,0.586,0.0,0.0,0.0
51.23998308181763,-0.09,0.216,1.1,0.045,0.726,0.0,0.0,0.0
51.25011444091797,0.458,0.38,1.042,0.22,0.433,0.0,0.0,0.0
51.26092195510864,0.327,0.251,1.189,0.049,0.551,0.0,0.0,0.0
51.27096438407898,0.261,0.157,1.069,-0.017,0.656,0.0,0.0,0.0
51.27993106842041,0.119,0.191,1.054,-0.023,0.901,0.0,0.0,0.0
51.290846824645996,0.272,0.331,1.092,0.304,0.457,0.0,-0.006,-0.006
51.300179958343506,0.316,0.124,1.045,-0.032,0.859,0.0,0.0,0.0
51.309938192367554,0.272,0.319,1.08,0.188,0.598,-0.001,0.0,0.0
51.320120096206665,0.283,0.227,1.004,0.042,0.889,0.0,0.0,0.0
51.330554246902466,0.283,0.398,1.117,0.035,0.747,0.0,0.0,0.0
51.3399760723114,0.491,0.373,1.037,0.028,0.85,0.0,0.0,0.0
51.35004711151123,0.108,0.363,1.252,0.263,0.556,0.0,0.0,0.0
51.361207246780396,0.239,0.366,0.989,0.102,0.683,0.0,-0.009,-0.009
51.37033271789551,0.097,0.24,1.1,0.304,0.867,0.0,0.0,0.0
51.38015937805176,0.294,0.307,1.001,-0.062,0.791,0.0,0.0,0.0
51.39008831977844,0.239,0.172,1.047,0.189,0.581,0.0,0.0,0.0
51.40007448196411,-0.133,0.285,1.265,0.033,0.503,0.0,0.0,0.0
51.40988492965698,0.447,0.265,1.17,0.189,0.497,0.0,0.0,0.0
51.41988563537598,0.425,0.338,1.286,0.126,0.535,0.0,-0.007,-0.007
51.431437253952026,0.086,0.271,1.196,0.078,0.575,-0.001,0.0,0.0
51.439953565597534,0.239,0.303,1.221,0.19,0.883,0.0,0.0,0.0
51.45024132728577,0.02,0.216,1.049,0.118,0.566,0.0,-0.009,-0.009
51.460503339767456,0.261,0.284,1.011,-0.114,0.969,0.0,0.0,0.0
51.4701714515686,-0.024,0.238,1.263,-0.052,0.721,0.0,0.0,0.0
51.47999572753906,0.217,0.23,1.187,0.055,0.54,0.0,0.0,0.0
51.49017596244812,0.48,0.275,1.353,0.098,0.52,0.0,-0.008,-0.008
51.50088882446289,-0.002,0.31,1.146,0.142,0.499,0.0,0.0,0.0
51.51115942001343,0.436,0.282,1.151,-0.03,0.69,0.0,0.0,0.0
51.51998257637024,0.25,0.339,1.311,-0.007,0.919,0.0,0.0,0.0
51.53024387359619,0.042,0.381,1.249,0.158,0.574,0.0,-0.011,-0.011
51.54024338722229,0.206,0.361,1.149,0.113,0.582,0.0,0.0,0.0
51.549983978271484,0.009,0.287,1.158,0.055,0.758,0.0,-0.004,-0.004
51.560524463653564,0.228,0.386,1.278,0.236,0.578,0.0,0.0,0.0
51.57004761695862,0.382,0.301,1.093,0.099,0.973,0.0,0.0,0.0
51.58046197891235,0.217,0.346,1.245,0.224,0.481,0.0,0.0,0.0
51.59039568901062,0.447,0.238,1.235,0.006,0.893,0.0,-0.004,-0.004
51.60072112083435,-0.013,0.407,1.184,0.012,0.593,0.0,0.0,0.0
51.60997128486633,0.228,0.258,1.137,0.101,0.824,0.0,0.0,0.0
51.619980812072754,0.261,0.29,1.351,0.12,0.576,0.0,-0.014,-0.014
51.63005352020264,0.414,0.238,1.336,0.025,0.569,0.0,-0.007,-0.007
51.64003038406372,0.217,0.272,1.206,0.154,0.454,0.0,0.0,0.0
51.6498966217041,0.239,0.251,1.145,0.154,0.584,0.0,0.0,0.0
51.660470962524414,0.206,0.357,1.373,0.169,0.655,0.0,-0.007,-0.007
51.67154288291931,0.458,0.217,1.172,0.015,0.777,0.0,0.0,0.0
51.68076157569885,0.447,0.417,1.371,0.123,0.962,0.0,0.0,0.0
51.6907913684845,1.324,0.258,1.226,-0.072,0.885,0.0,0.0,0.0
51.701192140579224,-0.747,0.254,1.122,-0.005,0.893,0.0,0.0,0.0
51.710747718811035,-0.166,0.371,1.273,0.026,0.998,0.0,0.0,0.0
51.719897508621216,0.623,0.084,1.114,0.069,0.883,0.0,0.0,0.0
51.731056928634644,0.206,0.196,1.196,0.122,0.571,0.0,-0.009,-0.009
51.74020862579346,0.261,0.356,1.15,0.132,0.961,0.0,0.0,0.0
51.75005650520325,0.436,0.215,1.132,-0.022,0.646,0.0,0.0,0.0
51.76039981842041,0.656,0.246,1.185,0.037,0.626,0.0,0.0,0.0
51.77000570297241,0.316,0.31,1.155,0.013,0.664,-0.007,-0.016,-0.016
51.78028345108032,0.316,0.307,1.175,0.156,0.282,0.0,0.0,0.0
51.790077686309814,0.491,0.299,1.099,0.054,0.395,0.0,0.0,0.0
