left_shoulder_pan_joint,left_shoulder_lift_joint,left_elbow_joint,left_wrist_1_joint,left_wrist_2_joint,left_wrist_3_joint,left_gripper_finger_1_truss_arm_joint,left_gripper_finger_1_finger_tip_joint,left_gripper_finger_1_safety_shield_joint,left_gripper_joint,left_gripper_finger_2_truss_arm_joint,left_gripper_finger_2_finger_tip_joint,left_gripper_finger_2_safety_shield_joint,left_gripper_mirror_joint,right_shoulder_pan_joint,right_shoulder_lift_joint,right_elbow_joint,right_wrist_1_joint,right_wrist_2_joint,right_wrist_3_joint,right_gripper_joint,right_gripper_mirror_joint
0.9688491719194485,0.8885188382507444,-2.3190801644710204,-0.6585865811146935,0.9561331624278488,1.8177962193196808,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.9665465668830022,-1.246840934387509,2.3163499859427885,3.131492905081073,0.9513166993205324,1.8056672669407732,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.6422305352997466,-1.7665726530873096,-2.3254503800844875,-0.5501346773398849,-2.346506008661354,1.1398879627293763,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.9669566693973392,0.5437955562856494,-1.7937936448728227,2.3026583943355496,-0.9581604405099806,-1.3218596943326089,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.9702129194909944,-1.144467695722382,1.787924674383752,0.4187481100601824,-0.9526382182770956,-1.3383024154904208,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.6822102839985029,-0.7320360681777097,1.5950089260997535,0.05310138297074644,-1.1102671397692252,-1.0581548116164816,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.6792730758910781,-0.6410584280983854,2.0059335795356827,2.6900515877902293,1.108762421302648,2.0855059738563697,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.6798606002769649,1.240587106044394,-2.0095274646945094,-1.4617473939780536,1.1194129392180785,2.091678752105122,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.6820976375980778,-0.7319769988724031,1.5946932585741054,0.053267281058720146,-1.1103163012509127,-1.0582653096878663,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.6822373213915046,-0.7321214592863877,1.5952097313785714,0.05293342745494661,-1.110571384732594,-1.0586105352058153,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-2.0207791534205137,1.9162444302048804,2.0549370231814033,-1.985106635535741,-2.2514716780990307,1.648247238449081,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.6804022299982913,0.7819585164485985,-1.600147397567418,1.7296693257457019,-1.1192859556575443,-1.0482877863831328,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7786722100894872,0.5081543711878537,-1.9708244390145688,2.413741149817822,-1.0588314878622853,-0.08521284291391278,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.7295821914276566,-1.585015186960457,-2.4780903331231476,-0.49462040875047425,-2.3367915919683346,2.307667338209007,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7813430031245889,0.8477422520298514,-2.4731371391018713,-0.5654477988250964,1.0566958283135888,3.0534537452997097,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7783741618863328,0.5079376335837187,-1.970427482801364,2.4133749396420106,-1.0588831213742704,-0.08530366286204516,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7810486108268367,0.8471841292384905,-2.4734534476371226,-0.5644007008759048,1.0565343102485378,3.0534374944257863,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.7300270564193678,2.540493032556685,1.9629602807838957,0.3728204554138018,2.338813610968577,-0.8196551226383084,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7777472609337464,-1.3959154074577167,2.470825335718231,3.022942426961816,1.0523628099362403,3.0425745238526267,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.726576802997478,2.452247311580187,2.475111333355724,3.0913655884714677,-2.34267480716565,2.3216985237891667,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.5103526898180113,0.8058689782236442,-1.7615934116088878,1.8108202380523177,-1.2271101446861117,0.14221565051653196,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.5101318887069061,1.2814857794540346,-2.1397301266776187,-1.429016169699429,1.227398101489754,-3.0015117934872806,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-2.148058735210419,1.8751858804300099,2.179184303259357,-1.980034307817344,-2.1953958946734193,2.8399984277386268,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.5103199221669843,0.8057460580079374,-1.7613291626561673,1.8105699143950948,-1.2270352229495356,0.14237641507625065,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.5102461392338358,0.8054802143648581,-1.7609344931211557,1.8104029112362217,-1.2271202422366403,0.14253209193536606,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-2.1462301651929976,-2.3360993829311267,-1.7237493775333603,2.980788245046448,2.1999880907187506,-0.31965253512222735,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.648660933490042,-1.8000783242086824,-2.263297625227913,-0.5725200978544129,-2.3460303605250177,0.8869494740546071,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.9870565967801956,-1.2265412231179376,2.2545399231596575,-3.096993556882825,0.9418006637258807,1.5215742771031318,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.6463770758196627,2.390069054822738,2.260115440626061,-2.99248825170414,-2.3503898587441228,0.9015009126455025,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.649310702280115,2.5527457221861236,1.7096293116081345,0.5349068927187793,2.3475386704276944,-2.2412211831467683,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.9910519651917294,-1.1032506847171366,1.712964696303087,0.4656935766360889,-0.943212996009814,-1.6228158769494396,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.9878739901760657,0.5173083625535585,-1.7190866756356689,2.2673067210549522,-0.9478966200691976,-1.606016709750606,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7101674212088619,-0.7049245541839362,1.5210582700257087,0.11106378750209726,-1.0940909523762827,-1.344977653794735,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7077688590822181,1.1947041997126162,-1.9584661508403742,-1.4556280813253515,1.1023043383548428,1.8047549778310659,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7077946801934571,0.7415505716466875,-1.5273080621155322,1.708417460758701,-1.101927179671487,-1.3346406680309904,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-2.0097952501429988,1.9618772456961882,2.0018794694038013,-1.985725026569751,-2.2555524301903422,1.3738845045917725,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7074965873617899,-0.6426269109374262,1.95447057427837,2.754852340412919,1.0920152898522328,1.7984673919104224,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.71015032375002,-0.7047524376268621,1.521061522939923,0.11088050480181771,-1.0940370902014738,-1.3450427244984977,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-2.011227663822172,-2.441483631804252,-2.007868705477039,0.1362932167267301,-2.261441291740799,1.361573397857357,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7275720308656862,0.8015615584676827,-2.470836898494889,-0.5450469823993863,1.088009484270212,-2.918485317460956,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7291385171257134,-1.369742214125944,1.9588804506416444,0.34598775516069025,-1.0844527211037578,0.20873875340516043,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7240061235977311,-1.4402297220923275,2.4678664437333557,3.046385568225925,1.0838320555977183,-2.92939205863075,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
-1.7765504407077142,-1.5493034907411778,-2.4735760490703367,-0.48980186939908876,-2.3283733344934205,2.6339341924250204,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7247878213872603,0.46964366727684853,-1.9651260066492793,2.422457118827266,-1.0903727962690715,0.2262652409861113,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.7249484132464454,0.4698287953168739,-1.9650107155336063,2.4227694792684704,-1.0908072212252269,0.22574974824568114,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
0.47325046437996565,0.7744941015766932,-1.752639866909942,1.8236355467365462,-1.2516734823343867,0.4338221754616115,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,7.514703935385114e-05,1.5134424844094774,-1.6380087547081779,1.5069068490303028,3.1154192252405863,-1.571550640291969,0.002606761708173977,-0.1,-0.1
